,create_Date,last_update, Price ,sales,app_name,Created_by, usd , total , inr-tot ,
1387,23-Jun-15, 24 Jun 15, $34 ,39,Trivia for iOS ,arkayapps, $64.00 ," $1,326.00 "," ? 84,864.00 ",
1388,21-Jun-15, 18 Aug 15, $59 ,51,Sale - eCommerce iOS Template,iOSApplication, $64.00 ," $3,009.00 "," ? 1,92,576.00 ",
1389,11-Jun-15, 20 Jun 15, $15 ,113,Space Ultimate - iOS Game Sprite Kit - iOS7 - iOS8,ItamarSousa, $64.00 ," $1,695.00 "," ? 1,08,480.00 ",
1390,08-Jun-15, 8 Jan 17, $17 ,63,Color Book Pro - iOS,GuruTechnolabs, $64.00 ," $1,071.00 "," ? 68,544.00 ",
1391,08-Jun-15, 8 Jun 15, $19 ,11,MyStore App,MicroCode, $64.00 , $209.00 ," ? 13,376.00 ",
1392,08-Jun-15, 30 Oct 15, $17 ,6,Task Time Tracker iPhone App,appzforest, $64.00 , $102.00 ," ? 6,528.00 ",
1393,08-Jun-15, 8 Jun 15, $20 ,65,Fortin Quiz Pro IOS SWIFT + PHP Admin Panel,mayuri2411, $64.00 ," $1,300.00 "," ? 83,200.00 ",
1394,08-Jun-15, 3 Jul 15, $29 ,25,Circle Ball,WhartonApps, $64.00 , $725.00 ," ? 46,400.00 ",
1395,06-Jun-15, 9 Mar 17, $14 ,34,Panda Forrest Run,Dulisa1, $64.00 , $476.00 ," ? 30,464.00 ",
1396,01-Jun-15, 9 Mar 17, $14 ,53,Monster Truck Stunts,Dulisa1, $64.00 , $742.00 ," ? 47,488.00 ",
1397,01-Jun-15, 23 Aug 16, $18 ,14,Add Pass for Passbook,mactechinteractiv, $64.00 , $252.00 ," ? 16,128.00 ",
1398,28-May-15, 2 Nov 15, $15 ,15,Bounce Ball iOS 9,smartdev100, $64.00 , $225.00 ," ? 14,400.00 ",
1399,28-May-15, 28 May 15, $99 ,8,Moon's Plane: Game Template for Corona SDK,ouguolin, $64.00 , $792.00 ," ? 50,688.00 ",
1400,28-May-15, 2 Oct 15, $29 ,28,Don't Stop The Creeps iOS,WhartonApps, $64.00 , $812.00 ," ? 51,968.00 ",
1401,28-May-15, 20 Aug 17, $18 ,55,YouTube Browser and Player iOS Swift,TigerIOS, $64.00 , $990.00 ," ? 63,360.00 ",
1402,24-May-15, 26 May 18, $33 ,137,CamFun | iOS Universal Social Photo App Template (Swift),cubycode, $64.00 ," $4,521.00 "," ? 2,89,344.00 ",
1403,23-May-15, 30 Aug 16, $16 ,32,Funny Face Maker - iOS,GuruTechnolabs, $64.00 , $512.00 ," ? 32,768.00 ",
1404,23-May-15, 22 May 15, $13 ,19,EggTimer Apple Watch app in Swift,Ludyem, $64.00 , $247.00 ," ? 15,808.00 ",
1405,23-May-15, 22 May 15, $16 ,6,SmileyShare,hkjoker, $64.00 , $96.00 ," ? 6,144.00 ",
1406,21-May-15, 17 Jun 15, $99 ,16,Moon's Circle: Game Template for Corona SDK,ouguolin, $64.00 ," $1,584.00 "," ? 1,01,376.00 ",
1407,21-May-15, 16 Jun 15, $99 ,36,Moon's aa game template,ouguolin, $64.00 ," $3,564.00 "," ? 2,28,096.00 ",
1408,20-May-15, 26 Jul 15, $13 ,12,Speed - Looping Ball iOS 7/8 Game,smartdev100, $64.00 , $156.00 ," ? 9,984.00 ",
1409,20-May-15, 24 Aug 15, $13 ,19,Splash - Circle Pong iOS Game,smartdev100, $64.00 , $247.00 ," ? 15,808.00 ",
1410,18-May-15, 18 May 15, $8 ,2,Swift image downloader and cache support class,keremtiryaki, $64.00 , $16.00 ," ? 1,024.00 ",
1411,18-May-15, 23 May 15, $17 ,21,Event Reminder + Days Counter,appzforest, $64.00 , $357.00 ," ? 22,848.00 ",
1412,17-May-15, 16 May 15, $15 ,20,Arrived - Track your stuff,azamsharp, $64.00 , $300.00 ," ? 19,200.00 ",
1413,17-May-15, 16 May 15, $14 ,3,Light Lens - iPhone flashlight and magnifier.,pastaread, $64.00 , $42.00 ," ? 2,688.00 ",
1414,17-May-15, 16 May 15, $13 ,6,StickMan - iOS Game,jnixd, $64.00 , $78.00 ," ? 4,992.00 ",
1415,17-May-15, 16 May 15, $13 ,16,True or False for Apple Watch,krtliv, $64.00 , $208.00 ," ? 13,312.00 ",
1416,12-May-15, 12 May 15, $19 ,14,Media TV iOS Swift Application,TigerIOS, $64.00 , $266.00 ," ? 17,024.00 ",
1417,12-May-15, 24 Sep 15, $29 ,75,Mueve Social Network iOS,WhartonApps, $64.00 ," $2,175.00 "," ? 1,39,200.00 ",
1418,09-May-15, 16 May 15, $23 ,145,SnapSecret (Snapchat clone),iosdev37, $64.00 ," $3,335.00 "," ? 2,13,440.00 ",
1419,09-May-15, 9 May 15, $30 ,60,TravelOcity - Car Rental iOS Mobile App,BooksFace, $64.00 ," $1,800.00 "," ? 1,15,200.00 ",
1420,08-May-15, 9 May 15, $25 ,15,Koala,WhaleGames, $64.00 , $375.00 ," ? 24,000.00 ",
1421,07-May-15, 6 May 15, $15 ,13,TipCalculator Apple Watch app in Swift,Ludyem, $64.00 , $195.00 ," ? 12,480.00 ",
1422,06-May-15, 5 May 15, $13 ,6,True or False Game for iOS (Swift),CodingLyft, $64.00 , $78.00 ," ? 4,992.00 ",
1423,01-May-15, 5 May 15, $14 ,15,Black Maze Game Cocos2d-x v3.4,TigerIOS, $64.00 , $210.00 ," ? 13,440.00 ",
1424,01-May-15, 1 May 15, $25 ,8,Rock Papper Scissors,WhaleGames, $64.00 , $200.00 ," ? 12,800.00 ",
1425,01-May-15, 22 May 15, $14 ,34,Drop Ball,IndeedStudio, $64.00 , $476.00 ," ? 30,464.00 ",
1426,29-Apr-15, 10 Aug 15, $19 ,43,Image Editor App Template (iOS) with iAd/Admob,enrico20, $64.00 , $817.00 ," ? 52,288.00 ",
1427,28-Apr-15, 19 Jan 18, $15 ,36,Photo Puzzle - IOS,GuruTechnolabs, $64.00 , $540.00 ," ? 34,560.00 ",
1428,28-Apr-15, 22 May 15, $13 ,21,Simon game for Apple Watch in swift,Ludyem, $64.00 , $273.00 ," ? 17,472.00 ",
1429,27-Apr-15, 27 Apr 15, $29 ,19,Stylish keyboard skins,thecodefactory, $64.00 , $551.00 ," ? 35,264.00 ",
1430,27-Apr-15, 8 Jan 17, $12 ,20,Corona SDK Ultimate Colorbook with AdMob,ArticNet, $64.00 , $240.00 ," ? 15,360.00 ",
1431,27-Apr-15, 10 Apr 18, $29 ,201,FIVES | iOS Multi Language Word Game Template (Swift),cubycode, $64.00 ," $5,829.00 "," ? 3,73,056.00 ",
1432,16-Apr-15, 20 Apr 15, $14 ,16,Flip&Roll Apple Watch app in Swift,Ludyem, $64.00 , $224.00 ," ? 14,336.00 ",
1433,14-Apr-15, 5 May 15, $17 ,29,Multi Purpose Business Template - Swift,kalaichelvan, $64.00 , $493.00 ," ? 31,552.00 ",
1434,12-Apr-15, 29 Jun 16, $24 ,40,MultiDrop - Share Send Transfer Files Anywhere with WiFi/BT,mclife, $64.00 , $960.00 ," ? 61,440.00 ",
1435,12-Apr-15, 11 Apr 15, $15 ,29,Addictive Dot up,thecodefactory, $64.00 , $435.00 ," ? 27,840.00 ",
1436,09-Apr-15, 21 May 15, $14 ,14,Impossible Rush,ckeitt, $64.00 , $196.00 ," ? 12,544.00 ",
1437,09-Apr-15, 17 Apr 15, $16 ,32,30s Math Apple Watch game in Swift,Ludyem, $64.00 , $512.00 ," ? 32,768.00 ",
1438,06-Apr-15, 6 Apr 15, $17 ,37,Wedding planner app,thecodefactory, $64.00 , $629.00 ," ? 40,256.00 ",
1439,06-Apr-15, 6 Apr 15, $18 ,5,Swift Cinema/Theatre Performances App Template,kenzap, $64.00 , $90.00 ," ? 5,760.00 ",
1440,06-Apr-15, 15 Jan 16, $16 ,14,Restaurant Elegant Template IOS,UnoStile, $64.00 , $224.00 ," ? 14,336.00 ",
1441,05-Apr-15, 5 Apr 15, $14 ,5,Needle,ForestFoxy, $64.00 , $70.00 ," ? 4,480.00 ",
1442,03-Apr-15, 16 Jan 18, $21 ,301,iOS Recipe App,dmbTeam, $64.00 ," $6,321.00 "," ? 4,04,544.00 ",
1443,03-Apr-15, 20 Jan 16, $21 ,60,LEARN Courses Mobile iOS 8 + CMS,, $64.00 ," $1,260.00 "," ? 80,640.00 ",
1444,30-Mar-15, 6 Apr 15, $14 ,5,Safari Shot: Webpage Full Screenshot Extension,fluxtechsolutions, $64.00 , $70.00 ," ? 4,480.00 ",
1445,28-Mar-15, 30 Mar 15, $15 ,24,Archer,ForestFoxy, $64.00 , $360.00 ," ? 23,040.00 ",
1446,28-Mar-15, 28 Mar 15, $15 ,4,Avoid Smileys Swift iOS 8 Source Code iPad iPhone,XimpDesign, $64.00 , $60.00 ," ? 3,840.00 ",
1447,26-Mar-15, 4 Jul 16, $14 ,43,Simplecy Walkthrough Bundle Templates,CoDesign2015, $64.00 , $602.00 ," ? 38,528.00 ",
1448,26-Mar-15, 4 Jun 15, $17 ,8,Virtual Tattoo,tibrewal, $64.00 , $136.00 ," ? 8,704.00 ",
1449,23-Mar-15, 23 Mar 15, $13 ,4,PacMaze - An Universal game for iOS (iPad/iPhone),jnixd, $64.00 , $52.00 ," ? 3,328.00 ",
1450,22-Mar-15, 22 Mar 15, $9 ,0,AZBlinds: UIKit Dynamics Animation,azamsharp, $64.00 , $-   , ? -   ,
1451,22-Mar-15, 21 Mar 15, $36 ,38,The Tattoogram,thecodefactory, $64.00 ," $1,368.00 "," ? 87,552.00 ",
1452,20-Mar-15, 20 Mar 15, $29 ,73,Impossible Dial,WhartonApps, $64.00 ," $2,117.00 "," ? 1,35,488.00 ",
1453,16-Mar-15, 16 Mar 15, $13 ,11,Pot Switcher,benhlima, $64.00 , $143.00 ," ? 9,152.00 ",
1454,16-Mar-15, 14 Nov 15, $18 ,9,My Recipes - Recipe App for iOS App Source Code,nikunjsurati, $64.00 , $162.00 ," ? 10,368.00 ",
1455,15-Mar-15, 15 Mar 15, $15 ,22,Balloon Break - Challenging Multilevel Tap Game,tidypineapplethemes, $64.00 , $330.00 ," ? 21,120.00 ",
1456,15-Mar-15, 9 Oct 15, $17 ,50,crea8SOCIAL iOS App,rusahang, $64.00 , $850.00 ," ? 54,400.00 ",
1457,13-Mar-15, 12 Mar 15, $25 ,11,Space Attack,WhaleGames, $64.00 , $275.00 ," ? 17,600.00 ",
1458,12-Mar-15, 11 Mar 15, $13 ,10,Pomotodo Timer,benhlima, $64.00 , $130.00 ," ? 8,320.00 ",
1459,11-Mar-15, 11 Mar 15, $15 ,22,Matching Mania - Card Matching iOS Game,nikunjsurati, $64.00 , $330.00 ," ? 21,120.00 ",
1460,10-Mar-15, 19 May 15, $7 ,29,iAds and InApp Purchases- Swift,atif_farrukh, $64.00 , $203.00 ," ? 12,992.00 ",
1461,10-Mar-15, 2 Dec 15, $17 ,16,Invitation or Greetings Cards with Text Editing,nikunjsurati, $64.00 , $272.00 ," ? 17,408.00 ",
1462,07-Mar-15, 6 Mar 15, $14 ,10,Santa,IndeedStudio, $64.00 , $140.00 ," ? 8,960.00 ",
1463,07-Mar-15, 28 Apr 15, $14 ,49,Dont Shoot The Black,nextthemes, $64.00 , $686.00 ," ? 43,904.00 ",
1464,07-Mar-15, 6 Mar 15, $15 ,14,Mystery Phrase,benhlima, $64.00 , $210.00 ," ? 13,440.00 ",
1465,05-Mar-15, 28 Sep 15, $29 ,53,WooCommerce WordPress iOS App ! IOS 9 !,API_Integrations_Mobile, $64.00 ," $1,537.00 "," ? 98,368.00 ",
1466,03-Mar-15, 10 Apr 18, $15 ,34,iOS Universal AdMob Banner + Interstital Ads Template (Swift),cubycode, $64.00 , $510.00 ," ? 32,640.00 ",
1467,02-Mar-15, 2 Mar 15, $15 ,7,Math Fun,appzforest, $64.00 , $105.00 ," ? 6,720.00 ",
1468,27-Feb-15, 20 Jan 19, $25 ,67,SONORA | iOS iPhone Music Player App Template (Swift),cubycode, $64.00 ," $1,675.00 "," ? 1,07,200.00 ",
1469,21-Feb-15, 16 Feb 16, $7 ,16,ALOptionTabBarController (Swift/Obj-C),ALoginov, $64.00 , $112.00 ," ? 7,168.00 ",
1470,21-Feb-15, 21 Feb 15, $20 ,13,WidgetCast,iosdev37, $64.00 , $260.00 ," ? 16,640.00 ",
1471,18-Feb-15, 10 Apr 18, $21 ,58,Numberz | iOS Universal Board Game Template (Swift),cubycode, $64.00 ," $1,218.00 "," ? 77,952.00 ",
1472,18-Feb-15, 30 Oct 15, $49 ,86,Planet (Bubble) Shooter,WhartonApps, $64.00 ," $4,214.00 "," ? 2,69,696.00 ",
1473,16-Feb-15, 1 Oct 15, $29 ,61,eShop Online Shop Template,WhartonApps, $64.00 ," $1,769.00 "," ? 1,13,216.00 ",
1474,15-Feb-15, 15 Feb 15, $16 ,4,iEnvato - iOS8 Swift Project - Universal Build,DA-3D, $64.00 , $64.00 ," ? 4,096.00 ",
1475,12-Feb-15, 11 Feb 15, $19 ,39,CustaKey,iosdev37, $64.00 , $741.00 ," ? 47,424.00 ",
1476,12-Feb-15, 1 Feb 16, $10 ,32,Swift 2 Facebook connect & share - iOS9 PlugIn,DA-3D, $64.00 , $320.00 ," ? 20,480.00 ",
1477,12-Feb-15, 8 May 16, $15 ,24,iTunesPortfolio - iOS9 Swift 2 Project,DA-3D, $64.00 , $360.00 ," ? 23,040.00 ",
1478,11-Feb-15, 15 Feb 15, $20 ,14,Ebook Reader iPad Pro,paresh_eww, $64.00 , $280.00 ," ? 17,920.00 ",
1479,10-Feb-15, 17 Oct 15, $23 ,12,Flappy Fish with Admob and Gamecenter 64bit,theyns, $64.00 , $276.00 ," ? 17,664.00 ",
1480,10-Feb-15, 9 Sep 15, $17 ,149,IOS Push Notification | APNs + Admin Panel,icanstudioz, $64.00 ," $2,533.00 "," ? 1,62,112.00 ",
1481,09-Feb-15, 9 Feb 15, $15 ,23,Talking Pets : Make your pets alive ,fluxtechsolutions, $64.00 , $345.00 ," ? 22,080.00 ",
1482,08-Feb-15, 8 Feb 15, $15 ,41,Impossible Rush Swift iOS Game Universal Source,XimpDesign, $64.00 , $615.00 ," ? 39,360.00 ",
1483,07-Feb-15, 7 Feb 15, $13 ,2,Matching Game: Tap two things with the same height,henrysitu, $64.00 , $26.00 ," ? 1,664.00 ",
1484,06-Feb-15, 20 Feb 16, $16 ,11,Drink Green - iOS9 Swift2 Project - Universal Build,DA-3D, $64.00 , $176.00 ," ? 11,264.00 ",
1485,06-Feb-15, 9 Nov 15, $15 ,88,SpeedoMap - iOS 9 Swift 2.0 Project - Universal Build,DA-3D, $64.00 ," $1,320.00 "," ? 84,480.00 ",
1486,06-Feb-15, 15 Feb 15, $12 ,25,Apple Watch (iWatch) Calculator in Swift,yashar1, $64.00 , $300.00 ," ? 19,200.00 ",
1487,05-Feb-15, 21 May 15, $39 ,77,Voicy,WhartonApps, $64.00 ," $3,003.00 "," ? 1,92,192.00 ",
1488,04-Feb-15, 4 Feb 15, $15 ,8,Speedometer for iOS 8,BeMobile, $64.00 , $120.00 ," ? 7,680.00 ",
1489,02-Feb-15, 23 Sep 15, $18 ,17,Wordpress iOS App,paresh_eww, $64.00 , $306.00 ," ? 19,584.00 ",
1490,02-Feb-15, 16 Feb 19, $58 ,1,13, URL Handling, $64.00 , $58.00 ," ? 3,712.00 ",
1491,29-Jan-15, 29 Jan 15, $30 ,14,Compas,WhaleGames, $64.00 , $420.00 ," ? 26,880.00 ",
1492,28-Jan-15, 25 Sep 15, $49 ,110,af the ultimate iOS Game,WhartonApps, $64.00 ," $5,390.00 "," ? 3,44,960.00 ",
1493,27-Jan-15, 15 Jan 16, $16 ,81,Restaurant IOS Template,UnoStile, $64.00 ," $1,296.00 "," ? 82,944.00 ",
1494,27-Jan-15, 27 Jan 15, $14 ,16,Medeival Slots Jackpot Machine,fluxtechsolutions, $64.00 , $224.00 ," ? 14,336.00 ",
1495,25-Jan-15, 1 May 18, $18 ,162,BlogIt: Premium WordPress App for iOS (Push,, $64.00 ," $2,916.00 "," ? 1,86,624.00 ",
1496,22-Jan-15, 22 Jan 15, $16 ,4,Maternity Hospitals Template for iOS 8,severinov_na, $64.00 , $64.00 ," ? 4,096.00 ",
1497,22-Jan-15, 2 Mar 16, $16 ,21,Live TV Plus - Streaming TV for iPhone and iPad ,pm_mons2522, $64.00 , $336.00 ," ? 21,504.00 ",
1498,20-Jan-15, 23 Sep 15, $18 ,19,Swift2 InAppBrowser,mactechinteractiv, $64.00 , $342.00 ," ? 21,888.00 ",
1499,19-Jan-15, 19 Jan 15, $13 ,2,Snake Turn,cappz, $64.00 , $26.00 ," ? 1,664.00 ",
1500,19-Jan-15, 18 Jan 15, $14 ,41,Catch The Food,IndeedStudio, $64.00 , $574.00 ," ? 36,736.00 ",
1501,16-Jan-15, 16 Jan 15, $16 ,11,Voice Dubbing App in iOS,systematixinfo, $64.00 , $176.00 ," ? 11,264.00 ",
1502,16-Jan-15, 15 Jan 15, $16 ,58,Live Tattoo,appzforest, $64.00 , $928.00 ," ? 59,392.00 ",
1503,13-Jan-15, 23 Sep 15, $19 ,12,eBook reader iOS,paresh_eww, $64.00 , $228.00 ," ? 14,592.00 ",
1504,11-Jan-15, 16 Jan 16, $15 ,13,App vCard - Portfolio IOS,UnoStile, $64.00 , $195.00 ," ? 12,480.00 ",
1505,07-Jan-15, 25 Mar 15, $14 ,74,2 Cars Lane Swift iOS Game Universal Source Code,XimpDesign, $64.00 ," $1,036.00 "," ? 66,304.00 ",
1506,05-Jan-15, 22 Sep 15, $16 ,29,Catalog App iOS,paresh_eww, $64.00 , $464.00 ," ? 29,696.00 ",
1507,02-Jan-15, 12 Jan 15, $19 ,85,uiStore iOS Template - Mobile UI Kit,Moka_Plus, $64.00 ," $1,615.00 "," ? 1,03,360.00 ",
1508,30-Dec-14, 30 Dec 15, $18 ,42,OnlineWallet [.xib base],kPorscheAter, $61.00 , $756.00 ," ? 46,116.00 ",
1509,29-Dec-14, 29 Dec 15, $15 ,6,Daily5: Task Management iPhone App,azamsharp, $61.00 , $90.00 ," ? 5,490.00 ",
1510,28-Dec-14, 8 Apr 16, $6 ,34,iPhone Translation App Template (reskinnable),adrian1kat, $61.00 , $204.00 ," ? 12,444.00 ",
1511,25-Dec-14, 15 Jan 16, $16 ,12,App IOS Pub & Bars,UnoStile, $61.00 , $192.00 ," ? 11,712.00 ",
1512,25-Dec-14, 24 Dec 14, $15 ,10,Jumpin Penguin Christmas iOS Game Universal Swift,XimpDesign, $61.00 , $150.00 ," ? 9,150.00 ",
1513,21-Dec-14, 24 Dec 14, $15 ,21,Funny Quiz Game,nextthemes, $61.00 , $315.00 ," ? 19,215.00 ",
1514,21-Dec-14, 22 Dec 14, $13 ,4,Hit Ball: iPhone Accelerometer Game,azamsharp, $61.00 , $52.00 ," ? 3,172.00 ",
1515,21-Dec-14, 22 Nov 15, $17 ,49,Multi Swap Face,appzforest, $61.00 , $833.00 ," ? 50,813.00 ",
1516,21-Dec-14, 21 Aug 15, $16 ,34,iOS YouTube App ,wpnova, $61.00 , $544.00 ," ? 33,184.00 ",
1517,21-Dec-14, 20 Dec 14, $15 ,34,Don't break Circle iOS Game Universal Swift Source,XimpDesign, $61.00 , $510.00 ," ? 31,110.00 ",
1518,20-Dec-14, 17 Mar 17, $19 ,40,Live TV- Streaming TV for iPhone and iPad,pm_mons2522, $61.00 , $760.00 ," ? 46,360.00 ",
1519,18-Dec-14, 8 Mar 15, $23 ,64,All in One iOS Swift App - Youtube, Gallery, $61.00 ," $1,472.00 "," ? 89,792.00 ",
1520,18-Dec-14, 17 Dec 14, $15 ,64,Square Thief iOS Game Universal Swift Source Code,XimpDesign, $61.00 , $960.00 ," ? 58,560.00 ",
1521,17-Dec-14, 16 Dec 14, $13 ,3,Past Teller,appzforest, $61.00 , $39.00 ," ? 2,379.00 ",
1522,16-Dec-14, 15 Jan 16, $16 ,10,Hotel IOS Template,UnoStile, $61.00 , $160.00 ," ? 9,760.00 ",
1523,16-Dec-14, 16 Dec 14, $14 ,11,Resno,manishg440, $61.00 , $154.00 ," ? 9,394.00 ",
1524,15-Dec-14, 17 Dec 14, $17 ,60,ColtBoy Map : Store finder with CloudKit,ColtBoy, $61.00 ," $1,020.00 "," ? 62,220.00 ",
1525,15-Dec-14, 14 Dec 14, $15 ,18,Restaurant Finder ,appzforest, $61.00 , $270.00 ," ? 16,470.00 ",
1526,14-Dec-14, 24 Oct 15, $21 ,20,Instagram Swipe - Browse and Like Images Easily,mclife, $61.00 , $420.00 ," ? 25,620.00 ",
1527,13-Dec-14, 17 Feb 17, $18 ,38,SocialKit iOS App Swift 3,TigerIOS, $61.00 , $684.00 ," ? 41,724.00 ",
1528,11-Dec-14, 10 Dec 14, $15 ,11,Bar Finder With Route,appzforest, $61.00 , $165.00 ," ? 10,065.00 ",
1529,11-Dec-14, 18 Dec 14, $11 ,43,Uploading - Simple template for upload files iOS 8,severinov_na, $61.00 , $473.00 ," ? 28,853.00 ",
1530,10-Dec-14, 10 Dec 14, $15 ,33,Golden Vegas Slot Jackpot Machine,fluxtechsolutions, $61.00 , $495.00 ," ? 30,195.00 ",
1531,08-Dec-14, 8 Dec 14, $16 ,26,Watch Notes,azamsharp, $61.00 , $416.00 ," ? 25,376.00 ",
1532,08-Dec-14, 25 Sep 15, $39 ,90,Stick Hero(Clone),WhartonApps, $61.00 ," $3,510.00 "," ? 2,14,110.00 ",
1533,05-Dec-14, 5 Dec 14, $13 ,6,Photo Text App [10 Filters, AD, $61.00 , $78.00 ," ? 4,758.00 ",
1534,02-Dec-14, 2 Dec 14, $13 ,11,iLock Pro,appzforest, $61.00 , $143.00 ," ? 8,723.00 ",
1535,02-Dec-14, 2 Dec 14, $10 ,3,AZNotification: Notifications for iPhone,azamsharp, $61.00 , $30.00 ," ? 1,830.00 ",
1536,30-Nov-14, 30 Nov 14, $17 ,13,AlbTV-Streaming TV for iPhone and iPad iOS8,, $61.00 , $221.00 ," ? 13,481.00 ",
1537,25-Nov-14, 25 Nov 14, $14 ,3,Wellwater / Wellwater Alien - iPhone game,, $61.00 , $42.00 ," ? 2,562.00 ",
1538,23-Nov-14, 22 Nov 14, $15 ,16,Snake HD game,niteshsuvagia, $61.00 , $240.00 ," ? 14,640.00 ",
1539,21-Nov-14, 6 Jan 16, $19 ,31,iOS App for WordPress ,wpnova, $61.00 , $589.00 ," ? 35,929.00 ",
1540,20-Nov-14, 19 Nov 14, $15 ,9,Connect and Learn,appzforest, $61.00 , $135.00 ," ? 8,235.00 ",
1541,18-Nov-14, 18 Nov 14, $16 ,16,Sudoku Contest,nag127, $61.00 , $256.00 ," ? 15,616.00 ",
1542,17-Nov-14, 16 Nov 14, $15 ,62,True Or False Quiz made with Corona SDK,decao, $61.00 , $930.00 ," ? 56,730.00 ",
1543,17-Nov-14, 16 Nov 14, $14 ,9,Near by location with navigation,, $61.00 , $126.00 ," ? 7,686.00 ",
1544,15-Nov-14, 14 Nov 14, $16 ,25,ICE CREAM SCOOPS & DESSERT MAKER TOP SELLING ,samiaa310, $61.00 , $400.00 ," ? 24,400.00 ",
1545,15-Nov-14, 12 Dec 14, $15 ,11,iRecorder Professional,appzforest, $61.00 , $165.00 ," ? 10,065.00 ",
1546,13-Nov-14, 13 Nov 14, $12 ,8,Photo GreetingCard & Photo Editor With TouchID,NewiosGamers, $61.00 , $96.00 ," ? 5,856.00 ",
1547,12-Nov-14, 22 Oct 18, $15 ,30,SunApp - Weather Forecast iOS App Template,AppsVilla, $61.00 , $450.00 ," ? 27,450.00 ",
1548,12-Nov-14, 6 Dec 14, $13 ,25,AnyKeyboard [Portrait],kPorscheAter, $61.00 , $325.00 ," ? 19,825.00 ",
1549,11-Nov-14, 20 Sep 16, $19 ,16,Password Manager for iPad - Touch ID & Passcode,kalaichelvan, $61.00 , $304.00 ," ? 18,544.00 ",
1550,10-Nov-14, 13 Nov 14, $15 ,21,Front Back iOS App,wpnova, $61.00 , $315.00 ," ? 19,215.00 ",
1551,10-Nov-14, 13 Nov 14, $14 ,12,Sky Esc,besterme, $61.00 , $168.00 ," ? 10,248.00 ",
1552,09-Nov-14, 9 Nov 14, $15 ,7,Flight Tracker with iAd & Admob and TouchId,NewiosGamers, $61.00 , $105.00 ," ? 6,405.00 ",
1553,07-Nov-14, 7 Nov 14, $9 ,5,GFTree,giofer2002, $61.00 , $45.00 ," ? 2,745.00 ",
1554,07-Nov-14, 4 Oct 16, $19 ,48,Drawing App,bpolat1, $61.00 , $912.00 ," ? 55,632.00 ",
1555,04-Nov-14, 4 Nov 14, $15 ,84,Word War iOS Game Universal Template iPhone,XimpDesign, $61.00 ," $1,260.00 "," ? 76,860.00 ",
1556,04-Nov-14, 4 Nov 14, $17 ,25,AnyToDo,kPorscheAter, $61.00 , $425.00 ," ? 25,925.00 ",
1557,02-Nov-14, 2 Nov 14, $16 ,50,CI Keyboard (Custom iOS 8 Keyboard),niteshsuvagia, $61.00 , $800.00 ," ? 48,800.00 ",
1558,30-Oct-14, 1 Nov 14, $30 ,65,Guess The Emoji,qcpol, $61.00 ," $1,950.00 "," ? 1,18,950.00 ",
1559,27-Oct-14, 28 Sep 15, $17 ,46,Clean Camera - Delete Camera Photos - IOS 9 V1.2,API_Integrations_Mobile, $61.00 , $782.00 ," ? 47,702.00 ",
1560,27-Oct-14, 29 Oct 14, $15 ,15,iPhone Keylogger,kenzap, $61.00 , $225.00 ," ? 13,725.00 ",
1561,27-Oct-14, 8 Dec 14, $18 ,56,AnyWallet,kPorscheAter, $61.00 ," $1,008.00 "," ? 61,488.00 ",
1562,25-Oct-14, 25 Oct 14, $16 ,38,Mind Challenge,simos3laf, $61.00 , $608.00 ," ? 37,088.00 ",
1563,23-Oct-14, 20 Sep 16, $19 ,83,Password Manager for iPhone - Touch ID & Passcode,kalaichelvan, $61.00 ," $1,577.00 "," ? 96,197.00 ",
1564,22-Oct-14, 24 Jun 15, $25 ,32,Turtle Attack,WhaleGames, $61.00 , $800.00 ," ? 48,800.00 ",
1565,17-Oct-14, 16 Oct 14, $15 ,4,Selfie iOS App,wpnova, $61.00 , $60.00 ," ? 3,660.00 ",
1566,17-Oct-14, 16 Oct 14, $13 ,15,Translator.Google Translator.Microsoft Translator,HelikeApps, $61.00 , $195.00 ," ? 11,895.00 ",
1567,16-Oct-14, 25 Sep 17, $5 ,85,Music Player,bpolat1, $61.00 , $425.00 ," ? 25,925.00 ",
1568,16-Oct-14, 25 Jul 15, $15 ,67,Candy Jump IOS Game V 2.0 (64-bit),fluxtechsolutions, $61.00 ," $1,005.00 "," ? 61,305.00 ",
1569,15-Oct-14, 15 Oct 14, $13 ,1,CONI,va2ron1, $61.00 , $13.00 , ? 793.00 ,
1570,14-Oct-14, 14 Oct 14, $14 ,19,Most Popular Sounds iOS,kenzap, $61.00 , $266.00 ," ? 16,226.00 ",
1571,11-Oct-14, 10 Apr 18, $29 ,112,Polaroyd | iOS iPhone Photo App Template (Swift),cubycode, $61.00 ," $3,248.00 "," ? 1,98,128.00 ",
1572,11-Oct-14, 24 Sep 15, $29 ,230,Multi Purpose Mobile Theme,WhartonApps, $61.00 ," $6,670.00 "," ? 4,06,870.00 ",
1573,11-Oct-14, 11 Oct 14, $6 ,11,Apple Watch Style View,ALoginov, $61.00 , $66.00 ," ? 4,026.00 ",
1574,11-Oct-14, 23 Apr 18, $29 ,66,Filters | iOS Universal Photo Filters App Template (Swift),cubycode, $61.00 ," $1,914.00 "," ? 1,16,754.00 ",
1575,09-Oct-14, 9 Oct 14, $12 ,21,Color Keyboard Universal,NewiosGamers, $61.00 , $252.00 ," ? 15,372.00 ",
