create_Date,last_update,Price,sales,app_name,Created_by
03-Dec-18, 2 Dec 18,$25,1,The white point - Admob ready - Android & Ios Game (Buildbox Included),GAME_CITY
03-Dec-18, 2 Dec 18,$25,3,Animal Care Doctor + Best Kids Games + Ready For Publish + Android,iQueen
03-Dec-18, 2 Dec 18,$22,1,jimmy future city - Black Friday - All projects 9$,aminokee
03-Dec-18, 2 Dec 18,$29,0,Bad Santa - Admob - Android & Ios Game (Buildbox Included),GAME_CITY
03-Dec-18, 2 Dec 18,$29,0,Minimalist Moto Rider - Admob - Android & Ios Game (Buildbox Included),GAME_CITY
03-Dec-18, 2 Dec 18,$22,1,Banana Bunch - Android & Ios Game (Buildbox Included),GAME_CITY
03-Dec-18, 2 Dec 18,$19,0,Keep Climbing Android Game,SandBoxGames
03-Dec-18, 2 Dec 18,$22,6,Kids Learning + Kids Education Game + Ready For Publish + Android,iQueen
03-Dec-18, 2 Dec 18,$22,3,Shadow Match 2 - Puzzle Game For Kids + Ready For Publish + Android,iQueen
03-Dec-18, 2 Dec 18,$29,1,Dino Day/Night - Android & Ios Game (Buildbox Included),GAME_CITY
18-Nov-18, 18 Nov 18,$18,1,Jimmy Future City - Game Adventure,aminokee
18-Nov-18, 18 Nov 18,$20,8,Neon Dunk (Android Studoi + Admob),monkey-creative
18-Nov-18, 18 Nov 18,$26,0,"Monster Run - Template Buildbox ""ALL assets Free""",aminokee
18-Nov-18, 18 Nov 18,$18,2,KOALA JUMPER WITH ADMOB - ANDROID STUDIO & ECLIPSE FILE,DiaaAldeen
18-Nov-18, 18 Nov 18,$25,1,KOALA JUMPER BUILDBOX PROJECT WITH ADMOB,DiaaAldeen
18-Nov-18, 18 Nov 18,$17,2,Monster Run - Game 2018 - Ready to publish- ADMOB INTEGRATED,aminokee
18-Nov-18, 18 Nov 18,$39,2,Flight 3D + Admob + Android Studio Project + Buildbox Project + Ready to publish,jcpps
18-Nov-18, 18 Nov 18,$26,0,Royal Fairy Princess Magical Beauty Makeup Salon - Android Studio,freebabygames5
18-Nov-18, 18 Nov 18,$29,1,Doggo Jumpo - Android & Ios Game (Buildbox Included),GAME_CITY
18-Nov-18, 18 Nov 18,$18,2,DOGGY FARM WITH ADMOB - ANDROID STUDIO & ECLIPSE FILE,DiaaAldeen
18-Nov-18, 18 Nov 18,$25,0,DOGGY FARM BUILDBOX PROJECT WITH ADMOB,DiaaAldeen
18-Nov-18, 18 Nov 18,$23,1,Rise up the ballon -  Android & Ios Game (Buildbox Included),GAME_CITY
18-Nov-18, 18 Nov 18,$19,7,MATH vs BLOCK XMAS EDITION + Admob + Android Studio Project + Buildbox Project + Easy to Reskin,jcpps
18-Nov-18, 18 Nov 18,$21,1,Magic Princess Makeup Salon,freebabygames5
18-Nov-18, 18 Nov 18,$23,2,Real Princess Wedding Makeup Game For Girls,freebabygames5
18-Nov-18, 18 Nov 18,$34,0,SLIDE UP - BUILDBOX BBDOC ( Template ),EYE_SAW_FUTURE
18-Nov-18, 18 Nov 18,$80,0,The Legend Of Nindy Warrior Unity3D Game Source Code + Admob Ads,UltravioletDeveloper
18-Nov-18, 18 Nov 18,$24,4,Bubble Fox Shooter ( Android Stutoi + admob Banner & interstitiel ),monkey-creative
18-Nov-18, 18 Nov 18,$16,5,THE ELEVATOR WITH ADMOB - ANDROID STUDIO & ECLIPSE FILE,DiaaAldeen
18-Nov-18, 18 Nov 18,$25,3,THE ELEVATOR BUILDBOX PROJECT WITH ADMOB,DiaaAldeen
18-Nov-18, 18 Nov 18,$24,6,cookie jam blast (Android Studio + Admob Banner&Interstitial),monkey-creative
18-Nov-18, 18 Nov 18,$20,2,SLIDE UP - Admob Ads ( Android Studio / Eclipse ),EYE_SAW_FUTURE
10-Nov-18, 9 Nov 18,$25,13,Pirate Boxes 3 match game,Ezecaballero
10-Nov-18, 10 Jan 19,$29,0,Shoot and Run 3 x Characters (Android Studio + Admob + GDPR Support + API 27 + Eclipse),QUESTO_PLAY
10-Nov-18, 10 Jan 19,$19,5,Shoot and Run (Android Studio + Admob + GDPR Support + API 27 + Eclipse),QUESTO_PLAY
10-Nov-18, 9 Nov 18,$14,2,Little Girl Running in The Snow : Android Studio + Admob + Buildbox Project,ArtyDigi
10-Nov-18, 9 Nov 18,$12,13,SuperSport Car - ( Unity - Admob - Android - IOS),zmobilestudio
10-Nov-18, 9 Nov 18,$29,1,ZORK war! ☝ (Buildbox,Khaliyl
10-Nov-18, 9 Nov 18,$19,3,ZORK war! ☝ (Android Studio,Khaliyl
10-Nov-18, 9 Nov 18,$25,4,Kids Puzzle Game + Admob Ads Ready + Easy Reskin Setups,MobileGTs
10-Nov-18, 9 Nov 18,$23,2,Pink Princess Makeup Salon Spa- Makeover Girls Games,freebabygames5
10-Nov-18, 9 Nov 18,$22,3,Best Hijab Doll Spa Makeup Salon,freebabygames5
10-Nov-18, 9 Nov 18,$19,2,Ice Princess Wedding Salon - Royal Princess - Ice Queen Android Studio(Chartboost + Admob + Applovin,freebabygames5
10-Nov-18, 9 Nov 18,$39,1,Word Puzzle Game (Android + IOS ) Ready + Admob Integrated,waqarm6
10-Nov-18, 9 Nov 18,$28,0,Hidden Objects Enchanted Castle Adventure - Seek & Find Android Studio Game,freebabygames5
10-Nov-18, 9 Nov 18,$25,3,Chicken Run + Endless Action And Adventure Game + Android + IOS + Ready For Publish,iQueen
10-Nov-18, 9 Nov 18,$19,0,Style Girls - Fashion Makeover Android Studio Game (Chartboost + Admob + Applovin) Easy to reskin,freebabygames5
03-Nov-18, 2 Nov 18,$14,11,SNOWBOARD WITH ADMOB - ANDROID STUDIO & ECLIPSE FILE,DiaaAldeen
03-Nov-18, 2 Nov 18,$25,0,SNOWBOARD BUILDBOX PROJECT WITH ADMOB,DiaaAldeen
03-Nov-18, 2 Nov 18,$23,1,Mysteries Forest Garden Adventure Hidden Objects + Android Studio Game (Chartboost + Admob + Applov,freebabygames5
03-Nov-18, 2 Nov 18,$16,1,MOTORBIKE WITH ADMOB - ANDROID STUDIO & ECLIPSE FILE,DiaaAldeen
03-Nov-18, 2 Nov 18,$25,1,MOTORBIKE BUILDBOX PROJECT WITH ADMOB,DiaaAldeen
03-Nov-18, 2 Nov 18,$25,0,Snow world Of Hidden Objects + Admob,freebabygames5
03-Nov-18, 2 Nov 18,$18,1,Christmas Spot It : Find The Differences Android Studio Game (Chartboost + Admob + Applovin),freebabygames5
03-Nov-18, 2 Nov 18,$29,4,Brainy Math - Android Game,NileWorx
03-Nov-18, 2 Nov 18,$29,5,Maze It - Android & Ios Game (Buildbox Included),GAME_CITY
03-Nov-18, 2 Nov 18,$37,1,Super Mega Bundle 2018 - Template Biuldbox,aminokee
03-Nov-18, 2 Nov 18,$29,2,Super Mega Bundle 2018 - 3 Games - Android,aminokee
03-Nov-18, 2 Nov 18,$39,0,Save The Goat Android Studio Full Template + Admob Ads,APPOSTUDIO
03-Nov-18, 2 Nov 18,$25,1,Summer Vacation - At Beach Resort+ Admob,freebabygames5
03-Nov-18, 2 Nov 18,$39,0,Super Max World Android Studio Template + Admob,ProdApps
03-Nov-18, 3 Nov 18,$60,1,Mega Bundle 4 Games Part 4 (Android Studio+BBDOC+Assets),UltravioletDeveloper
03-Nov-18, 3 Nov 18,$60,1,Mega Bundle 4 Games Part 3 (Android Studio+BBDOC+Assets),UltravioletDeveloper
03-Nov-18, 2 Nov 18,$29,1,Glitch - Android (bbdoc file included),GAME_CITY
03-Nov-18, 2 Nov 18,$14,1,ABC KIDS WITH ADMOB - ANDROID STUDIO & ECLIPSE FILE,DiaaAldeen
03-Nov-18, 2 Nov 18,$18,1,ABC KIDS BUILDBOX PROJECT WITH ADMOB,DiaaAldeen
03-Nov-18, 18 Feb 19,$49,0,500 Level Hidden Object + Admob,freebabygames5
03-Nov-18, 2 Dec 18,$39,1,Find The Difference Fairy Princess - Spot It Android Studio Game(Chartboost + Admob + Applovin),freebabygames5
03-Nov-18, 3 Nov 18,$60,2,Mega Bundle 4 Games Part 2 (Android Studio+BBDOC+Assets),UltravioletDeveloper
03-Nov-18, 3 Nov 18,$60,2,Mega Bundle 4 Games Part 1 (Android Studio+BBDOC+Assets),UltravioletDeveloper
03-Nov-18, 2 Nov 18,$34,2,Tower Defender : Unity3d Game Source Code + Admob Ads,UltravioletDeveloper
03-Nov-18, 2 Nov 18,$20,1,Hop Hop Dunk ( Android Project + Admob + Bbdoc are included),YoYo-Games
